seq_index;scenario_rank;scenario_proba_cond_seq;GeneChoice_V_gene_Undefined_side_prio7_size89;GeneChoice_J_gene_Undefined_side_prio7_size15;GeneChoice_D_gene_Undefined_side_prio6_size3;Deletion_V_gene_Three_prime_prio5_size21;Deletion_D_gene_Five_prime_prio5_size21;Deletion_J_gene_Five_prime_prio5_size23;Deletion_D_gene_Three_prime_prio5_size21;Insertion_VD_genes_Undefined_side_prio4_size31;DinucMarkov_VD_genes_Undefined_side_prio3_size16;Insertion_DJ_gene_Undefined_side_prio2_size31;DinucMarkov_DJ_gene_Undefined_side_prio1_size16;Mismatches
398;9;0.0117484;(44);(9);(1);(3);(10);(6);(7);(15);(1,0,2,2,2,2,0,2,2,2,2,0,2,3,3);(3);(0,1,0);()
398;10;0.00994166;(44);(9);(1);(2);(9);(6);(10);(13);(0,2,2,2,2,0,2,2,2,2,0,2,3);(6);(0,1,0,2,2,2);()
424;1;0.165644;(73);(7);(0);(9);(4);(9);(6);(3);(2,2,0);(0);();()
424;2;0.151114;(73);(7);(0);(9);(4);(9);(7);(3);(2,2,0);(1);(2);()
424;3;0.0845545;(73);(7);(0);(9);(5);(9);(7);(4);(2,2,0,2);(1);(2);()
424;4;0.0527093;(73);(7);(0);(9);(4);(10);(7);(3);(2,2,0);(2);(0,2);()
424;5;0.0471543;(73);(7);(0);(9);(4);(9);(9);(3);(2,2,0);(3);(2,2,2);()
424;6;0.0400543;(73);(7);(0);(9);(4);(10);(6);(3);(2,2,0);(1);(0);()
424;7;0.0325691;(73);(7);(0);(9);(5);(9);(8);(4);(2,2,0,2);(2);(2,2);()
424;8;0.0313488;(73);(7);(0);(9);(4);(9);(8);(3);(2,2,0);(2);(2,2);()
424;9;0.030185;(73);(7);(0);(9);(6);(9);(7);(5);(2,2,0,2,2);(1);(2);()
424;10;0.0299126;(73);(7);(0);(9);(5);(9);(9);(4);(2,2,0,2);(3);(2,2,2);()
431;1;0.318372;(19);(4);(1);(14);(6);(9);(6);(2);(1,1);(0);();(22)
431;2;0.136529;(19);(4);(1);(14);(6);(9);(7);(2);(1,1);(1);(2);(22)
431;3;0.0668088;(19);(4);(1);(14);(6);(10);(6);(2);(1,1);(1);(0);(22)
431;4;0.0554785;(19);(4);(1);(14);(6);(9);(8);(2);(1,1);(2);(2,2);(22)
431;5;0.0416817;(19);(4);(1);(14);(7);(9);(6);(3);(1,1,2);(0);();(22)
431;6;0.0413269;(19);(4);(1);(14);(6);(10);(7);(2);(1,1);(2);(0,2);(22)
431;7;0.038617;(19);(4);(1);(14);(6);(11);(6);(2);(1,1);(2);(3,0);(22)
431;8;0.0344395;(19);(4);(1);(14);(8);(9);(6);(4);(1,1,2,0);(0);();(22)
431;9;0.0342877;(19);(4);(1);(15);(6);(9);(6);(3);(0,1,1);(0);();(22)
431;10;0.02244;(19);(4);(1);(14);(6);(9);(9);(2);(1,1);(3);(2,2,2);(22)
425;1;0.436208;(29);(9);(1);(7);(13);(5);(4);(4);(2,0,3,0);(3);(2,1,3);(1)
425;2;0.268143;(29);(9);(1);(7);(13);(6);(4);(4);(2,0,3,0);(4);(2,2,1,3);(1)
425;3;0.0376538;(29);(9);(1);(7);(13);(5);(5);(4);(2,0,3,0);(4);(2,1,3,2);(1)
425;4;0.0269077;(29);(9);(1);(8);(13);(5);(4);(5);(2,2,0,3,0);(3);(2,1,3);(1)
425;5;0.0202429;(29);(9);(1);(7);(13);(5);(5);(5);(2,0,3,0,2);(3);(2,1,3);(1)
425;6;0.0165405;(29);(9);(1);(8);(13);(6);(4);(5);(2,2,0,3,0);(4);(2,2,1,3);(1)
425;7;0.0144127;(29);(9);(1);(7);(13);(6);(5);(4);(2,0,3,0);(5);(2,2,1,3,2);(1)
425;8;0.0136348;(29);(9);(0);(7);(9);(5);(5);(3);(2,0,3);(5);(2,1,3,2,2);(1)
425;9;0.0124436;(29);(9);(1);(7);(13);(6);(5);(5);(2,0,3,0,2);(4);(2,2,1,3);(1)
425;10;0.0123298;(29);(9);(1);(7);(13);(7);(4);(4);(2,0,3,0);(5);(1,2,2,1,3);(1)
409;1;0.235378;(29);(9);(1);(5);(13);(6);(3);(9);(2,2,0,3,2,2,2,3,2);(3);(1,1,2);()
409;2;0.226006;(29);(9);(1);(5);(13);(6);(4);(9);(2,2,0,3,2,2,2,3,2);(4);(1,1,2,1);()
409;3;0.194892;(29);(9);(1);(5);(13);(6);(4);(8);(2,2,0,3,2,2,2,3);(5);(1,1,2,1,2);()
409;4;0.0359276;(29);(9);(1);(6);(13);(6);(4);(9);(2,2,2,0,3,2,2,2,3);(5);(1,1,2,1,2);()
409;5;0.0316313;(29);(9);(1);(6);(13);(6);(3);(10);(2,2,2,0,3,2,2,2,3,2);(3);(1,1,2);()
409;6;0.0303718;(29);(9);(1);(6);(13);(6);(4);(10);(2,2,2,0,3,2,2,2,3,2);(4);(1,1,2,1);()
409;7;0.0185499;(29);(9);(1);(7);(13);(6);(3);(11);(0,2,2,2,0,3,2,2,2,3,2);(3);(1,1,2);()
409;8;0.0178113;(29);(9);(1);(7);(13);(6);(4);(11);(0,2,2,2,0,3,2,2,2,3,2);(4);(1,1,2,1);()
409;9;0.0178112;(29);(9);(1);(5);(13);(6);(5);(8);(2,2,0,3,2,2,2,3);(6);(1,1,2,1,2,2);()
409;10;0.0173817;(29);(9);(1);(5);(13);(7);(3);(9);(2,2,0,3,2,2,2,3,2);(4);(1,1,1,2);()
427;1;0.197218;(15);(0);(0);(9);(4);(4);(7);(0);();(8);(3,1,2,1,2,1,1,3);()
427;2;0.10714;(15);(0);(0);(9);(4);(5);(7);(0);();(9);(3,3,1,2,1,2,1,1,3);()
427;3;0.0794132;(15);(0);(0);(9);(6);(4);(7);(2);(2,2);(8);(3,1,2,1,2,1,1,3);()
427;4;0.0653824;(15);(0);(0);(9);(5);(4);(7);(1);(2);(8);(3,1,2,1,2,1,1,3);()
427;5;0.055688;(15);(0);(0);(10);(4);(4);(7);(1);(3);(8);(3,1,2,1,2,1,1,3);()
427;6;0.0431417;(15);(0);(0);(9);(6);(5);(7);(2);(2,2);(9);(3,3,1,2,1,2,1,1,3);()
427;7;0.0405499;(15);(0);(0);(10);(5);(4);(7);(2);(3,2);(8);(3,1,2,1,2,1,1,3);()
427;8;0.0355194;(15);(0);(0);(9);(5);(5);(7);(1);(2);(9);(3,3,1,2,1,2,1,1,3);()
427;9;0.0302528;(15);(0);(0);(10);(4);(5);(7);(1);(3);(9);(3,3,1,2,1,2,1,1,3);()
427;10;0.0251484;(15);(0);(0);(10);(6);(4);(7);(3);(3,2,2);(8);(3,1,2,1,2,1,1,3);()
413;1;0.598306;(45);(8);(0);(8);(7);(4);(4);(4);(1,2,0,3);(13);(3,1,3,2,2,1,2,0,2,2,0,3,0);()
413;2;0.088049;(45);(8);(0);(8);(8);(4);(4);(5);(1,2,0,3,0);(13);(3,1,3,2,2,1,2,0,2,2,0,3,0);()
413;3;0.0762721;(45);(8);(0);(8);(7);(5);(4);(4);(1,2,0,3);(14);(1,3,1,3,2,2,1,2,0,2,2,0,3,0);()
413;4;0.0347462;(45);(8);(0);(9);(7);(4);(4);(5);(1,1,2,0,3);(13);(3,1,3,2,2,1,2,0,2,2,0,3,0);()
413;5;0.0296062;(45);(8);(0);(8);(9);(4);(4);(6);(1,2,0,3,0,1);(13);(3,1,3,2,2,1,2,0,2,2,0,3,0);()
413;6;0.0280994;(45);(8);(0);(8);(7);(6);(4);(4);(1,2,0,3);(15);(2,1,3,1,3,2,2,1,2,0,2,2,0,3,0);()
413;7;0.0237286;(45);(8);(0);(8);(7);(4);(6);(4);(1,2,0,3);(15);(3,1,3,2,2,1,2,0,2,2,0,3,0,1,2);()
413;8;0.0129035;(45);(8);(0);(8);(7);(4);(5);(4);(1,2,0,3);(14);(3,1,3,2,2,1,2,0,2,2,0,3,0,1);()
413;9;0.0112245;(45);(8);(0);(8);(8);(5);(4);(5);(1,2,0,3,0);(14);(1,3,1,3,2,2,1,2,0,2,2,0,3,0);()
413;10;0.0110701;(45);(8);(0);(8);(7);(4);(7);(4);(1,2,0,3);(16);(3,1,3,2,2,1,2,0,2,2,0,3,0,1,2,2);()
433;1;0.282324;(19);(11);(2);(5);(6);(6);(15);(7);(3,0,2,3,0,0,0);(2);(0,1);()
433;2;0.15215;(19);(11);(0);(5);(6);(6);(11);(7);(3,0,2,3,0,0,0);(2);(0,1);()
433;3;0.0527969;(19);(11);(1);(5);(6);(6);(15);(7);(3,0,2,3,0,0,0);(2);(0,1);()
433;4;0.0470574;(19);(11);(2);(5);(6);(6);(16);(7);(3,0,2,3,0,0,0);(3);(0,1,1);()
433;5;0.0316464;(19);(11);(2);(5);(9);(6);(12);(0);();(9);(0,1,1,0,2,0,0,0,3);()
433;6;0.0293862;(19);(11);(2);(5);(6);(7);(15);(7);(3,0,2,3,0,0,0);(3);(1,0,1);()
433;7;0.0192799;(19);(11);(2);(6);(6);(6);(15);(8);(2,3,0,2,3,0,0,0);(2);(0,1);()
433;8;0.0158367;(19);(11);(0);(5);(6);(7);(11);(7);(3,0,2,3,0,0,0);(3);(1,0,1);()
433;9;0.0150242;(19);(11);(2);(5);(10);(6);(12);(1);(3);(9);(0,1,1,0,2,0,0,0,3);()
433;10;0.0148825;(19);(11);(1);(5);(9);(6);(12);(0);();(9);(0,1,1,0,2,0,0,0,3);()
434;1;0.39139;(29);(1);(0);(9);(2);(9);(7);(3);(1,1,1);(7);(3,1,3,3,3,0,3);()
434;2;0.125163;(29);(1);(0);(10);(2);(9);(7);(4);(3,1,1,1);(7);(3,1,3,3,3,0,3);()
434;3;0.0884515;(29);(1);(0);(9);(4);(9);(7);(5);(1,1,1,1,1);(7);(3,1,3,3,3,0,3);()
434;4;0.0732682;(29);(1);(0);(9);(3);(9);(7);(4);(1,1,1,1);(7);(3,1,3,3,3,0,3);()
434;5;0.0623611;(29);(1);(0);(9);(2);(10);(7);(3);(1,1,1);(8);(3,3,1,3,3,3,0,3);()
434;6;0.0220351;(29);(1);(0);(9);(5);(9);(7);(6);(1,1,1,1,1,2);(7);(3,1,3,3,3,0,3);()
434;7;0.0199425;(29);(1);(0);(10);(2);(10);(7);(4);(3,1,1,1);(8);(3,3,1,3,3,3,0,3);()
434;8;0.0173347;(29);(1);(0);(10);(4);(9);(7);(6);(3,1,1,1,1,1);(7);(3,1,3,3,3,0,3);()
434;9;0.01664;(29);(1);(0);(9);(2);(9);(9);(3);(1,1,1);(9);(3,1,3,3,3,0,3,2,2);()
434;10;0.0140932;(29);(1);(0);(9);(4);(10);(7);(5);(1,1,1,1,1);(8);(3,3,1,3,3,3,0,3);()
421;1;0.128378;(25);(1);(0);(9);(9);(12);(6);(12);(2,2,0,2,0,2,0,0,3,3,0,2);(1);(2);()
421;2;0.117564;(25);(1);(0);(9);(9);(12);(5);(12);(2,2,0,2,0,2,0,0,3,3,0,2);(0);();()
421;3;0.111434;(25);(1);(0);(9);(9);(12);(7);(12);(2,2,0,2,0,2,0,0,3,3,0,2);(2);(2,2);()
421;4;0.042765;(25);(1);(0);(10);(9);(12);(6);(13);(0,2,2,0,2,0,2,0,0,3,3,0,2);(1);(2);()
421;5;0.0391626;(25);(1);(0);(10);(9);(12);(5);(13);(0,2,2,0,2,0,2,0,0,3,3,0,2);(0);();()
421;6;0.0371209;(25);(1);(0);(10);(9);(12);(7);(13);(0,2,2,0,2,0,2,0,0,3,3,0,2);(2);(2,2);()
421;7;0.0311183;(25);(1);(2);(9);(15);(12);(4);(11);(2,2,0,2,0,2,0,0,3,3,0);(2);(2,2);()
421;8;0.0253933;(25);(1);(0);(9);(9);(12);(8);(12);(2,2,0,2,0,2,0,0,3,3,0,2);(3);(2,2,2);()
421;9;0.0195624;(25);(1);(0);(9);(11);(12);(5);(13);(2,2,0,2,0,2,0,0,3,3,0,2,0);(1);(2);()
421;10;0.0138611;(25);(1);(1);(9);(9);(12);(12);(9);(2,2,0,2,0,2,0,0,3);(6);(2,2,2,2,2,0);()
428;1;0.638138;(77);(11);(1);(10);(11);(6);(6);(5);(2,2,0,0,3);(15);(0,2,2,1,2,2,3,2,0,0,0,0,0,3,3);()
428;2;0.119501;(77);(11);(1);(11);(11);(6);(6);(6);(2,2,2,0,0,3);(15);(0,2,2,1,2,2,3,2,0,0,0,0,0,3,3);()
428;3;0.0472449;(77);(11);(1);(10);(12);(6);(6);(6);(2,2,0,0,3,2);(15);(0,2,2,1,2,2,3,2,0,0,0,0,0,3,3);()
428;4;0.0452507;(77);(11);(1);(10);(11);(6);(7);(5);(2,2,0,0,3);(16);(0,2,2,1,2,2,3,2,0,0,0,0,0,3,3,2);()
428;5;0.0403219;(77);(11);(1);(10);(11);(7);(6);(5);(2,2,0,0,3);(16);(1,0,2,2,1,2,2,3,2,0,0,0,0,0,3,3);()
428;6;0.017814;(77);(11);(1);(10);(12);(6);(7);(6);(2,2,0,0,3,2);(16);(0,2,2,1,2,2,3,2,0,0,0,0,0,3,3,2);()
428;7;0.0113138;(77);(11);(1);(10);(11);(8);(6);(5);(2,2,0,0,3);(17);(0,1,0,2,2,1,2,2,3,2,0,0,0,0,0,3,3);()
428;8;0.010359;(77);(11);(1);(11);(12);(6);(6);(7);(2,2,2,0,0,3,2);(15);(0,2,2,1,2,2,3,2,0,0,0,0,0,3,3);()
428;9;0.00847386;(77);(11);(1);(11);(11);(6);(7);(6);(2,2,2,0,0,3);(16);(0,2,2,1,2,2,3,2,0,0,0,0,0,3,3,2);()
428;10;0.00755087;(77);(11);(1);(11);(11);(7);(6);(6);(2,2,2,0,0,3);(16);(1,0,2,2,1,2,2,3,2,0,0,0,0,0,3,3);()
432;1;0.210866;(34);(4);(0);(8);(5);(2);(10);(13);(2,3,1,0,3,1,3,0,1,0,3,0,1);(1);(1);()
432;2;0.185232;(34);(4);(0);(8);(5);(2);(11);(13);(2,3,1,0,3,1,3,0,1,0,3,0,1);(2);(1,0);()
432;3;0.0918368;(34);(4);(0);(8);(5);(3);(10);(13);(2,3,1,0,3,1,3,0,1,0,3,0,1);(2);(3,1);()
432;4;0.058343;(34);(4);(0);(8);(7);(2);(10);(7);(2,3,1,0,3,1,3);(9);(1,0,1,0,2,2,1,0,3);()
432;5;0.0504116;(34);(4);(0);(8);(5);(3);(11);(13);(2,3,1,0,3,1,3,0,1,0,3,0,1);(3);(3,1,0);()
432;6;0.0443272;(34);(4);(0);(9);(5);(2);(10);(14);(3,2,3,1,0,3,1,3,0,1,0,3,0,1);(1);(1);()
432;7;0.0389385;(34);(4);(0);(9);(5);(2);(11);(14);(3,2,3,1,0,3,1,3,0,1,0,3,0,1);(2);(1,0);()
432;8;0.0325545;(34);(4);(0);(8);(6);(2);(10);(14);(2,3,1,0,3,1,3,0,1,0,3,0,1,2);(1);(1);()
432;9;0.0219392;(34);(4);(0);(8);(5);(4);(10);(13);(2,3,1,0,3,1,3,0,1,0,3,0,1);(3);(0,3,1);()
432;10;0.0193055;(34);(4);(0);(9);(5);(3);(10);(14);(3,2,3,1,0,3,1,3,0,1,0,3,0,1);(2);(3,1);()
429;1;0.185161;(69);(9);(1);(6);(4);(4);(12);(6);(3,1,1,0,1,3);(0);();()
429;2;0.0947179;(69);(9);(1);(6);(4);(5);(12);(6);(3,1,1,0,1,3);(1);(0);()
429;3;0.0864496;(69);(9);(1);(6);(4);(6);(12);(6);(3,1,1,0,1,3);(2);(2,0);()
429;4;0.0451495;(69);(9);(1);(6);(4);(4);(14);(6);(3,1,1,0,1,3);(2);(2,0);()
429;5;0.0411338;(69);(9);(1);(7);(4);(4);(12);(7);(0,3,1,1,0,1,3);(0);();()
429;6;0.0337876;(69);(9);(1);(6);(5);(4);(12);(7);(3,1,1,0,1,3,2);(0);();()
429;7;0.0210418;(69);(9);(1);(7);(4);(5);(12);(7);(0,3,1,1,0,1,3);(1);(0);()
429;8;0.0208186;(69);(9);(1);(6);(4);(5);(14);(6);(3,1,1,0,1,3);(3);(0,2,0);()
429;9;0.019205;(69);(9);(1);(7);(4);(6);(12);(7);(0,3,1,1,0,1,3);(2);(2,0);()
429;10;0.0172839;(69);(9);(1);(6);(5);(5);(12);(7);(3,1,1,0,1,3,2);(1);(0);()
436;1;0.536601;(70);(0);(0);(10);(5);(5);(7);(4);(0,1,1,1);(5);(2,3,3,3,0);()
436;2;0.0990338;(70);(0);(0);(10);(6);(5);(7);(5);(0,1,1,1,2);(5);(2,3,3,3,0);()
436;3;0.075881;(70);(0);(0);(10);(5);(5);(8);(4);(0,1,1,1);(6);(2,3,3,3,0,2);()
436;4;0.0501849;(70);(0);(0);(10);(5);(5);(9);(4);(0,1,1,1);(7);(2,3,3,3,0,2,2);()
436;5;0.0423225;(70);(0);(0);(10);(5);(6);(7);(4);(0,1,1,1);(6);(2,2,3,3,3,0);()
436;6;0.0390233;(70);(0);(0);(11);(5);(5);(7);(5);(2,0,1,1,1);(5);(2,3,3,3,0);()
436;7;0.0200133;(70);(0);(0);(10);(5);(7);(7);(4);(0,1,1,1);(7);(0,2,2,3,3,3,0);()
436;8;0.0185129;(70);(0);(0);(10);(7);(5);(7);(6);(0,1,1,1,2,2);(5);(2,3,3,3,0);()
436;9;0.012892;(70);(0);(0);(10);(6);(5);(8);(5);(0,1,1,1,2);(6);(2,3,3,3,0,2);()
436;10;0.00853824;(70);(0);(0);(11);(6);(5);(7);(6);(2,0,1,1,1,2);(5);(2,3,3,3,0);()
441;1;0.298453;(41);(4);(0);(4);(6);(19);(7);(7);(1,1,0,2,2,0,0);(2);(2,2);()
441;2;0.131139;(41);(4);(0);(5);(6);(19);(7);(8);(0,1,1,0,2,2,0,0);(2);(2,2);()
441;3;0.0786601;(41);(4);(0);(4);(6);(19);(6);(7);(1,1,0,2,2,0,0);(1);(2);()
441;4;0.0661312;(41);(4);(0);(4);(6);(19);(8);(7);(1,1,0,2,2,0,0);(3);(2,2,2);()
441;5;0.0486885;(41);(4);(0);(4);(6);(19);(9);(7);(1,1,0,2,2,0,0);(4);(2,2,2,2);()
441;6;0.0361814;(41);(4);(0);(4);(7);(19);(7);(8);(1,1,0,2,2,0,0,2);(2);(2,2);()
441;7;0.0345631;(41);(4);(0);(5);(6);(19);(6);(8);(0,1,1,0,2,2,0,0);(1);(2);()
441;8;0.0298275;(41);(4);(0);(4);(6);(19);(5);(7);(1,1,0,2,2,0,0);(0);();()
441;9;0.0294199;(41);(4);(0);(4);(7);(19);(6);(8);(1,1,0,2,2,0,0,2);(1);(2);()
441;10;0.0290579;(41);(4);(0);(5);(6);(19);(8);(8);(0,1,1,0,2,2,0,0);(3);(2,2,2);()
440;1;0.144256;(25);(1);(0);(5);(5);(5);(10);(3);(0,1,1);(0);();()
440;2;0.0796924;(25);(1);(0);(5);(5);(6);(10);(3);(0,1,1);(1);(3);()
440;3;0.0795016;(25);(1);(0);(5);(5);(5);(11);(3);(0,1,1);(1);(0);()
440;4;0.0633532;(25);(1);(0);(5);(5);(6);(11);(3);(0,1,1);(2);(3,0);()
440;5;0.061502;(25);(1);(0);(6);(5);(5);(10);(4);(1,0,1,1);(0);();()
440;6;0.0537647;(25);(1);(0);(5);(6);(5);(10);(4);(0,1,1,2);(0);();()
440;7;0.033976;(25);(1);(0);(6);(5);(6);(10);(4);(1,0,1,1);(1);(3);()
440;8;0.0338947;(25);(1);(0);(6);(5);(5);(11);(4);(1,0,1,1);(1);(0);()
440;9;0.0312243;(25);(1);(0);(5);(5);(7);(10);(3);(0,1,1);(2);(0,3);()
440;10;0.0297017;(25);(1);(0);(5);(6);(6);(10);(4);(0,1,1,2);(1);(3);()
445;1;0.252445;(19);(4);(0);(10);(8);(6);(9);(0);();(1);(3);()
445;2;0.0825688;(19);(4);(0);(10);(8);(7);(9);(0);();(2);(2,3);()
445;3;0.0758058;(19);(4);(2);(9);(16);(6);(6);(0);();(1);(3);()
445;4;0.0530527;(19);(4);(0);(9);(9);(6);(9);(0);();(1);(3);()
445;5;0.0349523;(19);(4);(0);(11);(8);(6);(9);(1);(2);(1);(3);()
445;6;0.0262027;(19);(4);(2);(9);(16);(6);(7);(0);();(2);(3,2);()
445;7;0.0247943;(19);(4);(2);(9);(16);(7);(6);(0);();(2);(2,3);()
445;8;0.0195567;(19);(4);(0);(10);(8);(8);(9);(0);();(3);(1,2,3);()
445;9;0.0186319;(19);(4);(0);(9);(9);(6);(10);(0);();(2);(3,2);()
445;10;0.0173523;(19);(4);(0);(9);(9);(7);(9);(0);();(2);(2,3);()
437;1;0.267558;(26);(9);(0);(8);(7);(10);(6);(2);(1,1);(7);(3,0,3,1,3,1,0);()
437;2;0.135731;(26);(9);(0);(9);(7);(10);(6);(3);(0,1,1);(7);(3,0,3,1,3,1,0);()
437;3;0.12068;(26);(9);(0);(8);(7);(10);(7);(2);(1,1);(8);(3,0,3,1,3,1,0,2);()
437;4;0.0612206;(26);(9);(0);(9);(7);(10);(7);(3);(0,1,1);(8);(3,0,3,1,3,1,0,2);()
437;5;0.0427469;(26);(9);(0);(8);(8);(10);(7);(3);(1,1,0);(8);(3,0,3,1,3,1,0,2);()
437;6;0.0384814;(26);(9);(0);(8);(8);(10);(6);(3);(1,1,0);(7);(3,0,3,1,3,1,0);()
437;7;0.0269798;(26);(9);(0);(8);(7);(11);(6);(2);(1,1);(8);(2,3,0,3,1,3,1,0);()
437;8;0.0241472;(26);(9);(0);(9);(8);(10);(7);(4);(0,1,1,0);(8);(3,0,3,1,3,1,0,2);()
437;9;0.0217377;(26);(9);(0);(9);(8);(10);(6);(4);(0,1,1,0);(7);(3,0,3,1,3,1,0);()
437;10;0.0176091;(26);(9);(0);(10);(7);(10);(6);(4);(3,0,1,1);(7);(3,0,3,1,3,1,0);()
447;1;0.440722;(29);(7);(1);(12);(8);(4);(11);(4);(1,3,0,1);(2);(3,1);()
447;2;0.242567;(29);(7);(1);(12);(8);(4);(12);(4);(1,3,0,1);(3);(3,1,1);()
447;3;0.0799857;(29);(7);(1);(12);(8);(5);(11);(4);(1,3,0,1);(3);(1,3,1);()
447;4;0.0474479;(29);(7);(1);(12);(8);(5);(12);(4);(1,3,0,1);(4);(1,3,1,1);()
447;5;0.0314608;(29);(7);(1);(12);(9);(4);(11);(5);(1,3,0,1,1);(2);(3,1);()
447;6;0.0302439;(29);(7);(1);(12);(9);(4);(12);(5);(1,3,0,1,1);(3);(3,1,1);()
447;7;0.0300504;(29);(7);(1);(12);(8);(6);(11);(4);(1,3,0,1);(4);(3,1,3,1);()
447;8;0.0133656;(29);(7);(1);(12);(8);(7);(11);(4);(1,3,0,1);(5);(1,3,1,3,1);()
447;9;0.0110999;(29);(7);(1);(12);(8);(6);(12);(4);(1,3,0,1);(5);(3,1,3,1,1);()
447;10;0.00773434;(29);(7);(1);(12);(8);(4);(13);(4);(1,3,0,1);(4);(3,1,1,2);()
443;1;0.142305;(35);(9);(0);(7);(2);(13);(10);(1);(1);(4);(2,2,1,0);()
443;2;0.113905;(35);(9);(0);(7);(4);(13);(10);(3);(1,1,1);(4);(2,2,1,0);()
443;3;0.0514404;(35);(9);(0);(8);(2);(13);(10);(2);(3,1);(4);(2,2,1,0);()
443;4;0.0480332;(35);(9);(0);(7);(3);(13);(10);(2);(1,1);(4);(2,2,1,0);()
443;5;0.0438173;(35);(9);(0);(7);(2);(14);(10);(1);(1);(5);(0,2,2,1,0);()
443;6;0.0350725;(35);(9);(0);(7);(4);(14);(10);(3);(1,1,1);(5);(0,2,2,1,0);()
443;7;0.0305399;(35);(9);(0);(9);(2);(13);(10);(3);(3,3,1);(4);(2,2,1,0);()
443;8;0.0258519;(35);(9);(0);(7);(2);(13);(11);(1);(1);(5);(2,2,1,0,0);()
443;9;0.0234106;(35);(9);(0);(8);(4);(13);(10);(4);(3,1,1,1);(4);(2,2,1,0);()
443;10;0.022801;(35);(9);(1);(7);(2);(13);(15);(1);(1);(5);(2,2,1,0,0);()
444;1;0.355109;(13);(0);(1);(5);(8);(10);(5);(5);(3,1,1,1,1);(8);(1,2,1,1,2,2,1,1);()
444;2;0.121648;(13);(0);(1);(5);(9);(10);(5);(6);(3,1,1,1,1,1);(8);(1,2,1,1,2,2,1,1);()
444;3;0.10755;(13);(0);(1);(5);(8);(10);(6);(5);(3,1,1,1,1);(9);(1,2,1,1,2,2,1,1,2);()
444;4;0.0982542;(13);(0);(1);(6);(8);(10);(5);(6);(2,3,1,1,1,1);(8);(1,2,1,1,2,2,1,1);()
444;5;0.0430814;(13);(0);(1);(5);(8);(11);(5);(5);(3,1,1,1,1);(9);(1,1,2,1,1,2,2,1,1);()
444;6;0.0394095;(13);(0);(1);(6);(9);(10);(5);(7);(2,3,1,1,1,1,1);(8);(1,2,1,1,2,2,1,1);()
444;7;0.0297577;(13);(0);(1);(6);(8);(10);(6);(6);(2,3,1,1,1,1);(9);(1,2,1,1,2,2,1,1,2);()
444;8;0.0247214;(13);(0);(1);(5);(8);(10);(7);(5);(3,1,1,1,1);(10);(1,2,1,1,2,2,1,1,2,2);()
444;9;0.0220956;(13);(0);(1);(5);(9);(10);(6);(6);(3,1,1,1,1,1);(9);(1,2,1,1,2,2,1,1,2);()
444;10;0.0201748;(13);(0);(1);(5);(10);(10);(5);(7);(3,1,1,1,1,1,3);(8);(1,2,1,1,2,2,1,1);()
449;1;0.174528;(49);(5);(2);(9);(12);(14);(9);(7);(2,2,1,1,1,1,1);(0);();()
449;2;0.0780785;(49);(5);(2);(10);(17);(14);(1);(0);();(5);(2,2,1,1,1);()
449;3;0.0490734;(49);(5);(2);(10);(17);(14);(2);(0);();(6);(2,2,1,1,1,1);()
449;4;0.0460634;(49);(5);(2);(9);(13);(14);(9);(8);(2,2,1,1,1,1,1,1);(0);();()
449;5;0.0438976;(49);(5);(2);(9);(18);(14);(2);(0);();(6);(2,2,1,1,1,1);()
449;6;0.0299407;(49);(5);(2);(10);(12);(14);(9);(8);(2,2,2,1,1,1,1,1);(0);();()
449;7;0.0219814;(49);(5);(0);(11);(9);(14);(7);(0);();(8);(2,2,1,1,1,1,1,1);()
449;8;0.0199547;(49);(5);(2);(10);(17);(14);(3);(0);();(7);(2,2,1,1,1,1,1);()
449;9;0.0166795;(49);(5);(2);(11);(16);(14);(1);(0);();(5);(2,2,1,1,1);()
449;10;0.0166789;(49);(5);(2);(9);(18);(14);(3);(0);();(7);(2,2,1,1,1,1,1);()
442;1;0.262047;(29);(9);(1);(3);(10);(6);(7);(1);(1);(3);(3,0,0);()
442;2;0.241484;(29);(9);(1);(2);(10);(6);(7);(0);();(3);(3,0,0);()
442;3;0.0601684;(29);(9);(1);(3);(11);(6);(7);(2);(1,0);(3);(3,0,0);()
442;4;0.0524508;(29);(9);(1);(4);(10);(6);(7);(2);(3,1);(3);(3,0,0);()
442;5;0.0469109;(29);(9);(1);(3);(12);(6);(7);(3);(1,0,2);(3);(3,0,0);()
442;6;0.0438097;(29);(9);(1);(5);(10);(6);(7);(3);(0,3,1);(3);(3,0,0);()
442;7;0.0385462;(29);(9);(1);(2);(12);(6);(7);(2);(0,2);(3);(3,0,0);()
442;8;0.0252443;(29);(9);(1);(2);(11);(6);(7);(1);(0);(3);(3,0,0);()
442;9;0.0193511;(29);(9);(1);(3);(10);(7);(7);(1);(1);(4);(1,3,0,0);()
442;10;0.0178326;(29);(9);(1);(2);(10);(7);(7);(0);();(4);(1,3,0,0);()
438;1;0.304978;(30);(0);(0);(7);(8);(9);(5);(5);(2,2,2,0,1);(7);(0,2,1,3,0,0,3);()
438;2;0.128106;(30);(0);(0);(7);(8);(9);(7);(5);(2,2,2,0,1);(9);(0,2,1,3,0,0,3,2,2);()
438;3;0.107878;(30);(0);(0);(7);(8);(9);(6);(5);(2,2,2,0,1);(8);(0,2,1,3,0,0,3,2);()
